# BUSCO version is: 3.0.2 
# The lineage dataset is: saccharomycetales_odb9 (Creation date: 2016-02-13, number of species: 30, number of BUSCOs: 1711)
# To reproduce this run: python /share/apps/busco/3.0.2b/scripts/run_BUSCO.py -i /srv/scratch/z3452659/BUSCOMP-Jan19/dev/2019-05-07.YeastExample/fasta/MBG344WTDBG2.fsa -o MBG344WTDBG2 -l /srv/scratch/z3452659/BUSCOMP-Jan19/data/2019-04-25.BUSCO/saccharomycetales_odb9/ -m genome -c 28 -t $TMPDIR/ -sp saccharomyces_cerevisiae_S288C
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092E0DL4	Complete	ctg1	685721	687418	620.0	467
EOG092E0DL5	Complete	ctg3	266316	267215	318.1	232
EOG092E0DL6	Complete	ctg1	1022774	1023691	319.7	232
EOG092E0DLN	Missing
EOG092E0DN8	Fragmented	ctg3	174477	185588	353.1	232
EOG092E0DNK	Complete	ctg9	214811	215785	471.7	274
EOG092E0DNW	Fragmented	ctg5	191668	200949	335.4	347
EOG092E0DO6	Complete	ctg9	231893	234965	118.0	219
EOG092E0DO9	Complete	ctg2	266343	267608	202.2	272
EOG092E0DOM	Complete	ctg1	1385558	1386523	363.4	257
EOG092E0DP9	Complete	ctg13	43320	45272	227.6	228
EOG092E0DPL	Complete	ctg6	352937	353953	307.4	215
EOG092E0DPS	Complete	ctg8	1056543	1057484	493.9	273
EOG092E0DQ6	Complete	ctg3	201600	202607	556.5	298
EOG092E0DQE	Complete	ctg10	569701	570603	546.6	277
EOG092E0DQV	Complete	ctg8	904729	913850	245.7	229
EOG092E0DS1	Complete	ctg13	55873	66698	108.3	310
EOG092E0DSH	Complete	ctg5	596356	598614	505.3	340
EOG092E0DT5	Complete	ctg6	43424	44898	350.1	292
EOG092E0DTG	Complete	ctg12	106987	108327	330.5	245
EOG092E0DTT	Complete	ctg5	289817	291619	393.5	328
EOG092E0DU2	Complete	ctg8	1060610	1061911	612.1	367
EOG092E0DU9	Complete	ctg12	402635	403585	437.8	268
EOG092E0DUP	Complete	ctg6	294566	295459	407.6	255
EOG092E0DUR	Complete	ctg2	802389	803303	335.6	254
EOG092E0DUX	Missing
EOG092E0DV8	Missing
EOG092E0DVM	Complete	ctg2	447426	448355	550.9	252
EOG092E0DW0	Complete	ctg2	464753	474225	234.6	257
EOG092E0DW4	Complete	ctg5	692710	693732	532.5	290
EOG092E0DWF	Complete	ctg7	84776	86002	400.9	287
EOG092E0DWV	Missing
EOG092E0DXJ	Complete	ctg2	592966	593955	536.9	284
EOG092E0DXK	Complete	ctg10	584234	587394	303.0	263
EOG092E0DXY	Complete	ctg4	248911	249774	494.3	241
EOG092E0DY8	Complete	ctg2	944340	945752	539.5	336
EOG092E0DYD	Complete	ctg1	1432743	1433627	283.8	212
EOG092E0DZF	Complete	ctg9	401485	402474	355.6	271
EOG092E0E0C	Complete	ctg18	156701	157633	460.5	245
EOG092E0E0E	Complete	ctg1	1225441	1226361	207.0	135
EOG092E0E0S	Complete	ctg3	790604	791707	422.5	247
EOG092E0E14	Complete	ctg11	121630	123300	444.7	372
EOG092E0E1A	Missing
EOG092E0E1J	Complete	ctg15	197244	198251	303.9	240
EOG092E0E1L	Complete	ctg2	276540	281550	221.2	247
EOG092E0E1V	Complete	ctg7	669804	671345	271.8	290
EOG092E0E1X	Complete	ctg12	300634	301521	481.1	265
EOG092E0E2H	Complete	ctg3	215218	216081	550.0	245
EOG092E0E2O	Missing
EOG092E0E47	Fragmented	ctg8	671133	681359	179.2	161
EOG092E0E49	Complete	ctg1	295213	296667	193.0	257
EOG092E0E5A	Missing
EOG092E0E5R	Complete	ctg8	883306	884538	337.3	278
EOG092E0E6I	Complete	ctg14	37083	38513	600.2	376
EOG092E0E6M	Fragmented	ctg15	225871	234934	193.1	181
EOG092E0E8D	Complete	ctg3	516928	518358	594.5	357
EOG092E0E8G	Complete	ctg14	267101	268123	392.5	293
EOG092E0E8X	Fragmented	ctg1	477491	484767	365.3	245
EOG092E0E95	Complete	ctg8	615148	618214	181.7	221
EOG092E0E9R	Complete	ctg8	787749	789047	475.2	286
EOG092E0EA7	Complete	ctg4	551714	552610	540.8	263
EOG092E0EAE	Complete	ctg14	140655	142950	304.7	303
EOG092E0EAM	Complete	ctg5	411658	413238	612.7	444
EOG092E0EAW	Complete	ctg3	154717	155766	208.2	165
EOG092E0EBB	Complete	ctg8	799263	800539	214.2	259
EOG092E0EBE	Complete	ctg10	107286	108380	541.5	315
EOG092E0EBG	Duplicated	ctg1	1336593	1338722	438.8	283
EOG092E0EBG	Duplicated	ctg11	151775	157346	472.6	310
EOG092E0EBG	Duplicated	ctg6	69798	72304	500.5	297
EOG092E0EBW	Complete	ctg2	602623	604998	224.4	337
EOG092E0EC5	Fragmented	ctg2	201282	212108	342.3	270
EOG092E0EC8	Missing
EOG092E0ECD	Complete	ctg2	401562	402662	339.8	283
EOG092E0ED0	Complete	ctg4	518672	519685	272.5	218
EOG092E0EEE	Complete	ctg6	733228	734278	352.1	294
EOG092E0EEG	Complete	ctg4	749342	760972	275.7	311
EOG092E0EFA	Complete	ctg8	849852	855104	226.5	288
EOG092E0EFM	Fragmented	ctg18	8601	14208	176.3	156
EOG092E0EFO	Complete	ctg2	142956	143837	332.1	229
EOG092E0EFW	Complete	ctg6	216763	217683	379.6	254
EOG092E0EGD	Complete	ctg8	251856	252818	262.0	189
EOG092E0EGS	Missing
EOG092E0EH3	Complete	ctg1	371064	371984	257.6	216
EOG092E0EH8	Complete	ctg8	179695	181125	287.9	467
EOG092E0EHT	Missing
EOG092E0EHV	Complete	ctg4	640539	642812	162.0	174
EOG092E0EHZ	Complete	ctg1	102103	103005	508.3	259
EOG092E0EI3	Missing
EOG092E0EIP	Complete	ctg2	772445	773971	544.3	293
EOG092E0EJ2	Complete	ctg1	1491487	1494116	332.2	259
EOG092E0EJ8	Complete	ctg4	536417	537620	272.0	206
EOG092E0EJN	Complete	ctg4	575361	576290	334.8	236
EOG092E0EJR	Complete	ctg6	638971	642593	506.2	304
EOG092E0EJS	Complete	ctg2	232540	233730	389.6	295
EOG092E0EKB	Complete	ctg5	293525	294397	504.7	266
EOG092E0EKD	Missing
EOG092E0EKH	Complete	ctg2	880754	882061	394.9	339
EOG092E0EKJ	Complete	ctg10	190200	192403	241.9	356
EOG092E0EL9	Complete	ctg14	64274	65259	192.4	198
EOG092E0ELI	Complete	ctg5	675598	676818	390.1	233
EOG092E0ELJ	Missing
EOG092E0EMM	Missing
EOG092E0EMO	Complete	ctg1	1334756	1335742	264.1	259
EOG092E0ENZ	Complete	ctg5	475378	476307	343.6	231
EOG092E0EO9	Complete	ctg10	509335	511783	428.1	260
EOG092E0EQ3	Complete	ctg3	692614	693408	332.8	214
EOG092E0EQE	Complete	ctg9	552373	563003	260.9	275
EOG092E0EQF	Missing
EOG092E0EQZ	Complete	ctg13	106395	107324	489.3	264
EOG092E0ET0	Complete	ctg2	898833	899705	362.3	214
EOG092E0ETR	Complete	ctg6	582435	583379	532.4	268
EOG092E0ETU	Complete	ctg4	594108	595103	362.4	218
EOG092E0EU0	Complete	ctg16	326152	327033	407.1	217
EOG092E0EU2	Complete	ctg5	139937	140869	335.5	198
EOG092E0EU4	Complete	ctg1	1129873	1131375	402.5	336
EOG092E0EVI	Complete	ctg5	194746	195717	416.7	258
EOG092E0EVQ	Complete	ctg3	520624	526603	171.6	247
EOG092E0EWA	Complete	ctg4	415468	416532	493.5	304
EOG092E0EWO	Complete	ctg12	252739	253818	532.1	272
EOG092E0EXX	Complete	ctg2	958948	959928	293.0	209
EOG092E0EZ2	Complete	ctg1	1260669	1261682	505.3	276
EOG092E0EZD	Missing
EOG092E0F05	Complete	ctg10	514913	519211	200.1	211
EOG092E0F0V	Complete	ctg9	226405	227346	277.9	210
EOG092E0F1O	Complete	ctg9	553872	554696	253.1	202
EOG092E0F2D	Fragmented	ctg5	683540	693732	358.2	203
EOG092E0F2M	Complete	ctg12	500061	500990	321.7	248
EOG092E0F2N	Complete	ctg3	262991	263872	560.0	269
EOG092E0F2P	Complete	ctg15	146895	147815	566.9	271
EOG092E0F46	Complete	ctg10	56764	57723	319.0	254
EOG092E0F47	Complete	ctg2	321899	323035	380.2	303
EOG092E0F4C	Complete	ctg11	189561	190385	97.1	62
EOG092E0F4K	Complete	ctg1	968148	969413	270.6	307
EOG092E0F4V	Missing
EOG092E0F5P	Missing
EOG092E0F64	Complete	ctg2	185980	186855	500.6	258
EOG092E0F68	Complete	ctg3	39024	41240	296.9	344
EOG092E0F6F	Complete	ctg7	153339	154217	303.7	262
EOG092E0F6M	Complete	ctg8	951333	952265	523.4	252
EOG092E0F6T	Complete	ctg18	133627	139508	100.7	175
EOG092E0F6V	Complete	ctg10	241739	242614	352.3	230
EOG092E0F7U	Complete	ctg13	238462	274091	170.9	947
EOG092E0F88	Missing
EOG092E0F98	Complete	ctg11	468649	469452	488.7	253
EOG092E0F99	Complete	ctg3	645619	646521	372.9	202
EOG092E0F9R	Complete	ctg3	434169	436033	303.7	286
EOG092E0F9S	Complete	ctg2	538577	539383	161.1	132
EOG092E0F9T	Fragmented	ctg13	227255	233057	335.4	177
EOG092E0FBB	Complete	ctg5	735657	736613	314.2	244
EOG092E0FBZ	Complete	ctg1	1094755	1095600	180.9	262
EOG092E0FC3	Missing
EOG092E0FCA	Complete	ctg6	159409	160980	209.9	276
EOG092E0FDK	Complete	ctg11	383706	384566	345.7	232
EOG092E0FDM	Complete	ctg3	644224	645117	583.9	270
EOG092E0FFD	Complete	ctg9	449577	451454	310.5	346
EOG092E0FFI	Complete	ctg7	162519	163454	543.8	274
EOG092E0FGJ	Complete	ctg13	18641	19591	594.8	288
EOG092E0FGR	Complete	ctg6	728082	732841	281.1	212
EOG092E0FH2	Complete	ctg5	150747	155366	209.3	209
EOG092E0FHX	Complete	ctg8	376469	378396	265.9	269
EOG092E0FI4	Complete	ctg9	522744	523997	411.8	315
EOG092E0FI5	Complete	ctg3	863933	865504	390.5	275
EOG092E0FIW	Complete	ctg5	559786	560850	542.5	272
EOG092E0FJI	Complete	ctg4	541412	542569	537.2	340
EOG092E0FJX	Fragmented	ctg5	199686	205529	219.7	133
EOG092E0FK3	Complete	ctg6	540877	544158	347.7	353
EOG092E0FK8	Complete	ctg10	163881	165049	223.4	206
EOG092E0FKS	Missing
EOG092E0FLH	Complete	ctg10	114068	115249	385.6	276
EOG092E0FM2	Complete	ctg3	760475	764992	378.7	452
EOG092E0FM4	Missing
EOG092E0FMD	Complete	ctg2	830876	831859	575.5	306
EOG092E0FMU	Complete	ctg4	308745	309641	245.4	218
EOG092E0FND	Complete	ctg10	363893	364678	330.5	204
EOG092E0FO2	Missing
EOG092E0FO9	Complete	ctg6	369289	370747	192.4	204
EOG092E0FON	Complete	ctg16	219021	219770	252.6	183
EOG092E0FOU	Complete	ctg1	47331	50643	415.2	272
EOG092E0FP5	Complete	ctg2	798512	800570	345.8	472
EOG092E0FPL	Complete	ctg5	607598	608531	313.7	224
EOG092E0FPS	Missing
EOG092E0FQA	Complete	ctg16	159282	160292	285.9	258
EOG092E0FQE	Fragmented	ctg5	96645	107838	246.2	214
EOG092E0FRG	Complete	ctg8	934862	935671	394.5	224
EOG092E0FRQ	Complete	ctg1	453258	456454	237.6	243
EOG092E0FRX	Complete	ctg7	699490	700479	466.3	242
EOG092E0FS2	Complete	ctg11	97816	99860	430.8	309
EOG092E0FTG	Complete	ctg9	389911	390525	367.6	196
EOG092E0FU0	Complete	ctg5	564186	565065	256.8	175
EOG092E0FU7	Complete	ctg2	301423	303078	381.3	322
EOG092E0FUA	Complete	ctg6	72756	73796	188.6	181
EOG092E0FUB	Complete	ctg11	526465	527235	429.5	204
EOG092E0FUD	Complete	ctg7	170107	171084	441.6	271
EOG092E0FUS	Complete	ctg13	238027	274091	287.7	915
EOG092E0FUT	Missing
EOG092E0FV5	Complete	ctg9	518256	522431	249.8	225
EOG092E0FVF	Complete	ctg2	842628	843455	213.3	205
EOG092E0FVW	Missing
EOG092E0FWI	Complete	ctg11	319905	320798	442.0	260
EOG092E0FXY	Fragmented	ctg16	160215	170353	214.4	192
EOG092E0FYA	Complete	ctg8	909638	910423	339.4	219
EOG092E0FYB	Missing
EOG092E0FYO	Complete	ctg16	266271	267133	270.0	209
EOG092E0FYT	Complete	ctg9	162395	163408	349.3	257
EOG092E0FZM	Complete	ctg10	547502	548259	362.0	185
EOG092E0FZN	Complete	ctg4	416692	417468	414.7	241
EOG092E0FZV	Complete	ctg8	696235	697474	177.1	175
EOG092E0G0T	Complete	ctg2	199067	200422	388.9	378
EOG092E0G1W	Complete	ctg12	363436	364743	226.9	271
EOG092E0G26	Missing
EOG092E0G2H	Complete	ctg10	454672	455658	330.5	246
EOG092E0G2U	Complete	ctg18	4933	6192	384.7	313
EOG092E0G3R	Complete	ctg8	454328	457788	341.3	218
EOG092E0G42	Complete	ctg6	480568	481344	220.6	180
EOG092E0G44	Complete	ctg8	588651	589736	431.7	267
EOG092E0G5A	Complete	ctg18	97842	98594	428.8	226
EOG092E0G5T	Complete	ctg2	853206	853913	172.1	139
EOG092E0G62	Complete	ctg1	894507	895557	404.0	275
EOG092E0G6C	Complete	ctg1	1405057	1405907	249.4	190
EOG092E0G6T	Complete	ctg14	278636	279388	348.0	200
EOG092E0G7F	Complete	ctg8	754330	755193	479.2	242
EOG092E0G7V	Fragmented	ctg4	655320	661806	126.7	172
EOG092E0G84	Complete	ctg18	44380	45531	419.3	288
EOG092E0G8F	Complete	ctg11	503012	504208	333.6	257
EOG092E0G8R	Missing
EOG092E0G8S	Missing
EOG092E0GAC	Fragmented	ctg2	758177	765503	208.8	178
EOG092E0GAU	Complete	ctg12	124709	125676	295.2	180
EOG092E0GB2	Complete	ctg5	165680	166405	326.1	220
EOG092E0GBI	Complete	ctg10	354059	354892	216.9	195
EOG092E0GC1	Complete	ctg14	98355	99569	339.4	294
EOG092E0GD2	Missing
EOG092E0GD3	Complete	ctg10	53310	56646	310.2	453
EOG092E0GD4	Complete	ctg8	887679	888419	422.2	231
EOG092E0GD6	Missing
EOG092E0GDI	Missing
EOG092E0GDS	Fragmented	ctg2	625959	631650	350.7	196
EOG092E0GEG	Complete	ctg7	265265	270557	279.5	211
EOG092E0GEM	Complete	ctg3	151244	152476	442.5	335
EOG092E0GF1	Complete	ctg1	425733	426716	591.7	310
EOG092E0GFV	Missing
EOG092E0GG0	Complete	ctg3	46897	47700	302.7	206
EOG092E0GH3	Complete	ctg4	35104	35916	244.2	190
EOG092E0GHE	Complete	ctg14	395270	396780	236.0	247
EOG092E0GHL	Complete	ctg17	83327	84106	239.3	175
EOG092E0GI0	Complete	ctg10	265254	266192	553.4	284
EOG092E0GI7	Complete	ctg9	467092	468714	369.5	402
EOG092E0GIP	Complete	ctg2	195097	196463	270.0	271
EOG092E0GIV	Complete	ctg15	69088	80148	180.9	225
EOG092E0GJ3	Complete	ctg3	827016	828020	436.6	279
EOG092E0GKF	Complete	ctg2	48111	48821	279.5	204
EOG092E0GLP	Complete	ctg1	1147088	1149174	363.6	236
EOG092E0GMA	Complete	ctg8	716110	717279	404.1	257
EOG092E0GMF	Complete	ctg4	370943	371656	166.3	162
EOG092E0GMH	Complete	ctg8	841651	842397	349.3	217
EOG092E0GMI	Complete	ctg9	161120	161863	458.7	231
EOG092E0GNO	Complete	ctg7	650590	651405	228.1	216
EOG092E0GNV	Fragmented	ctg1	847031	857661	140.4	122
EOG092E0GO5	Complete	ctg1	1499935	1501038	401.3	262
EOG092E0GP2	Complete	ctg13	145401	146273	123.4	181
EOG092E0GP3	Complete	ctg4	435515	436387	263.7	215
EOG092E0GPW	Complete	ctg13	214801	215802	336.0	261
EOG092E0GQD	Complete	ctg3	796866	797582	134.1	169
EOG092E0GQE	Complete	ctg3	355301	356038	468.7	213
EOG092E0GQZ	Complete	ctg1	1105765	1106954	169.2	212
EOG092E0GR8	Complete	ctg2	53272	54726	276.5	321
EOG092E0GRC	Complete	ctg2	1017597	1018463	333.1	227
EOG092E0GRO	Complete	ctg7	549611	550327	414.6	212
EOG092E0GS7	Complete	ctg1	541686	542297	238.9	168
EOG092E0GSH	Complete	ctg4	132581	133761	417.5	208
EOG092E0GSQ	Complete	ctg3	704194	705015	282.3	194
EOG092E0GTV	Complete	ctg15	37144	37908	460.3	233
EOG092E0GU8	Complete	ctg2	658648	659502	221.2	197
EOG092E0GUI	Complete	ctg8	760134	760910	446.8	214
EOG092E0GUM	Complete	ctg1	859825	860832	435.6	261
EOG092E0GUS	Missing
EOG092E0GUT	Complete	ctg3	723228	725069	261.6	206
EOG092E0GV3	Complete	ctg8	416303	417232	408.0	275
EOG092E0GV8	Fragmented	ctg4	99725	106772	183.2	301
EOG092E0GVM	Complete	ctg10	122967	124793	147.3	153
EOG092E0GVS	Complete	ctg5	461188	461967	290.7	198
EOG092E0GW7	Complete	ctg1	684500	685357	256.0	196
EOG092E0GX3	Complete	ctg10	357133	358557	231.6	236
EOG092E0GXC	Missing
EOG092E0GXH	Complete	ctg1	619295	620131	269.1	224
EOG092E0GYE	Complete	ctg9	423629	424339	402.2	214
EOG092E0GZN	Fragmented	ctg2	498530	504287	240.8	165
EOG092E0GZV	Complete	ctg1	1174374	1176164	317.0	393
EOG092E0GZX	Complete	ctg5	219562	220227	236.6	163
EOG092E0H0R	Complete	ctg7	155708	156979	258.6	268
EOG092E0H0T	Complete	ctg8	952745	953431	273.0	201
EOG092E0H1P	Complete	ctg18	120891	131639	280.2	240
EOG092E0H1W	Complete	ctg2	126150	126842	245.0	183
EOG092E0H1X	Complete	ctg11	504470	505153	226.2	162
EOG092E0H2K	Complete	ctg7	406669	407400	308.3	188
EOG092E0H2R	Complete	ctg15	242563	243363	373.5	226
EOG092E0H2S	Missing
EOG092E0H2X	Complete	ctg7	167774	168394	280.9	162
EOG092E0H4A	Fragmented	ctg8	305463	312460	336.2	282
EOG092E0H4M	Missing
EOG092E0H55	Complete	ctg4	307352	308287	403.7	245
EOG092E0H5A	Complete	ctg2	553945	560589	315.1	172
EOG092E0H5W	Complete	ctg1	1326256	1327080	341.4	220
EOG092E0H7O	Complete	ctg1	918103	922399	364.5	233
EOG092E0H8K	Complete	ctg4	590752	593211	294.2	221
EOG092E0H8O	Missing
EOG092E0H8Y	Complete	ctg6	290055	291158	314.9	260
EOG092E0H90	Complete	ctg1	936844	937443	181.6	135
EOG092E0HAK	Complete	ctg7	359765	360517	247.1	164
EOG092E0HAO	Complete	ctg1	247798	256965	86.2	198
EOG092E0HBA	Complete	ctg3	519640	520368	220.4	179
EOG092E0HBS	Complete	ctg2	325282	326163	225.4	175
EOG092E0HCA	Complete	ctg2	255098	256187	376.8	203
EOG092E0HDA	Complete	ctg1	557591	558337	325.7	186
EOG092E0HDX	Complete	ctg8	803985	804736	122.9	167
EOG092E0HDY	Complete	ctg11	445857	446702	156.9	138
EOG092E0HE1	Complete	ctg2	553090	554484	252.1	341
EOG092E0HEP	Complete	ctg15	200953	201798	183.9	177
EOG092E0HER	Complete	ctg17	139385	140254	189.8	239
EOG092E0HF1	Complete	ctg2	405775	406551	386.4	202
EOG092E0HGR	Complete	ctg12	486309	486995	309.9	195
EOG092E0HHC	Complete	ctg16	288202	298129	179.9	286
EOG092E0HHG	Complete	ctg2	720923	722464	345.2	181
EOG092E0HHU	Fragmented	ctg6	649265	655385	328.7	201
EOG092E0HI2	Complete	ctg14	299665	301803	301.3	234
EOG092E0HIC	Complete	ctg4	116913	117907	433.4	273
EOG092E0HIF	Complete	ctg8	665152	666636	351.9	301
EOG092E0HIT	Complete	ctg5	532885	533529	163.3	136
EOG092E0HIV	Fragmented	ctg10	60222	69647	136.3	128
EOG092E0HJE	Complete	ctg5	308894	309943	405.2	301
EOG092E0HJL	Complete	ctg3	539630	540280	354.1	197
EOG092E0HJP	Complete	ctg4	233518	234378	360.6	220
EOG092E0HJR	Complete	ctg5	561325	562464	152.7	226
EOG092E0HKN	Complete	ctg4	137255	147952	254.5	188
EOG092E0HLG	Missing
EOG092E0HLH	Complete	ctg12	381219	381869	358.1	185
EOG092E0HLU	Complete	ctg5	262184	262777	255.2	162
EOG092E0HMM	Complete	ctg14	29970	30872	395.7	251
EOG092E0HMN	Fragmented	ctg12	94459	103972	264.4	255
EOG092E0HMR	Complete	ctg4	15934	16581	289.6	173
EOG092E0HMU	Complete	ctg4	298047	298733	405.9	217
EOG092E0HMX	Complete	ctg14	375385	376137	242.3	152
EOG092E0HNT	Complete	ctg16	237207	237968	183.3	176
EOG092E0HOM	Complete	ctg14	248324	259780	312.9	311
EOG092E0HPH	Complete	ctg8	997138	997920	459.1	220
EOG092E0HPS	Complete	ctg2	725116	727177	347.6	346
EOG092E0HQM	Missing
EOG092E0HR4	Complete	ctg5	550274	550894	292.6	165
EOG092E0HR9	Complete	ctg7	211278	211985	249.7	206
EOG092E0HS6	Complete	ctg1	858587	859641	258.4	271
EOG092E0HSR	Complete	ctg14	180028	180693	436.7	199
EOG092E0HUM	Complete	ctg16	53537	54466	348.0	254
EOG092E0HUR	Complete	ctg18	102467	103099	204.6	225
EOG092E0HVD	Complete	ctg2	943402	944103	289.5	199
EOG092E0HVR	Complete	ctg8	276567	277331	469.8	217
EOG092E0HVX	Complete	ctg16	311914	312561	249.7	156
EOG092E0HWT	Complete	ctg11	464319	465122	210.4	208
EOG092E0HWU	Complete	ctg8	80477	81343	304.6	208
EOG092E0HXE	Missing
EOG092E0HXI	Complete	ctg1	362332	363159	200.9	174
EOG092E0HXV	Complete	ctg6	242916	243521	132.1	100
EOG092E0HY0	Fragmented	ctg11	43258	51527	199.9	140
EOG092E0HY8	Complete	ctg6	65544	66725	409.6	279
EOG092E0HYI	Fragmented	ctg1	1269442	1278826	324.5	230
EOG092E0HYY	Complete	ctg2	774416	775102	310.3	170
EOG092E0HZ4	Complete	ctg1	1279614	1280405	264.1	177
EOG092E0HZP	Complete	ctg11	181699	192759	255.1	433
EOG092E0I05	Complete	ctg11	428142	428837	259.4	205
EOG092E0I0J	Complete	ctg12	518138	518944	393.1	229
EOG092E0I0T	Complete	ctg12	411733	412377	245.4	171
EOG092E0I12	Complete	ctg12	406884	407822	348.4	219
EOG092E0I18	Complete	ctg7	195986	196636	182.8	138
EOG092E0I1V	Complete	ctg15	43980	49498	352.9	169
EOG092E0I22	Complete	ctg4	727850	735980	276.8	219
EOG092E0I25	Complete	ctg6	97937	98563	338.6	183
EOG092E0I2K	Complete	ctg2	372815	373456	323.0	196
EOG092E0I3I	Complete	ctg10	293118	293897	174.3	111
EOG092E0I3W	Missing
EOG092E0I41	Complete	ctg5	340714	341430	284.8	150
EOG092E0I4V	Complete	ctg11	236386	237003	368.1	188
EOG092E0I4Y	Complete	ctg3	735421	736047	287.9	151
EOG092E0I51	Complete	ctg8	530748	531461	357.5	206
EOG092E0I52	Complete	ctg16	221711	222613	222.0	166
EOG092E0I59	Complete	ctg16	320025	320687	152.7	167
EOG092E0I5I	Complete	ctg11	20940	21575	193.4	166
EOG092E0I5K	Missing
EOG092E0I5U	Complete	ctg1	1290177	1290821	282.6	180
EOG092E0I7G	Complete	ctg1	84621	86948	210.3	203
EOG092E0I7K	Complete	ctg9	173320	173958	315.0	200
EOG092E0I7M	Complete	ctg11	224354	226169	314.6	159
EOG092E0I7W	Fragmented	ctg5	510648	521276	143.7	101
EOG092E0I80	Complete	ctg3	528284	529783	341.7	354
EOG092E0I84	Complete	ctg1	818601	819248	339.6	189
EOG092E0I86	Complete	ctg5	397778	398499	153.6	157
EOG092E0I87	Complete	ctg5	476591	477313	438.4	216
EOG092E0I8D	Complete	ctg9	572284	573330	262.8	239
EOG092E0I8O	Complete	ctg8	674479	675150	224.6	170
EOG092E0I9L	Complete	ctg12	199384	202394	241.9	227
EOG092E0I9T	Complete	ctg4	718972	719688	295.3	195
EOG092E0IAF	Complete	ctg2	783506	784426	287.7	209
EOG092E0IAO	Complete	ctg1	217101	217709	292.3	168
EOG092E0IAW	Complete	ctg2	605253	606077	409.6	197
EOG092E0IBA	Complete	ctg9	45806	46567	290.3	208
EOG092E0IBD	Complete	ctg5	735533	740302	182.4	180
EOG092E0IBP	Complete	ctg16	219815	220798	201.6	190
EOG092E0ICJ	Missing
EOG092E0ID7	Complete	ctg6	523877	526978	324.5	327
EOG092E0IDF	Complete	ctg11	412302	413006	293.6	197
EOG092E0IDM	Complete	ctg10	138492	139178	118.3	160
EOG092E0IF2	Complete	ctg9	91988	93754	148.3	199
EOG092E0IFB	Complete	ctg11	537233	538438	514.0	344
EOG092E0IFD	Complete	ctg3	487750	488346	292.9	177
EOG092E0IFN	Complete	ctg9	72426	73028	338.8	178
EOG092E0IFP	Missing
EOG092E0IFT	Missing
EOG092E0IG2	Complete	ctg5	322850	323428	298.6	157
EOG092E0IG5	Complete	ctg7	166958	167614	154.4	143
EOG092E0IGC	Complete	ctg4	720471	721310	211.0	208
EOG092E0IGT	Complete	ctg12	72720	76618	256.0	254
EOG092E0IGX	Complete	ctg10	467200	467775	344.1	159
EOG092E0IH4	Complete	ctg12	242042	242923	337.0	226
EOG092E0IHP	Complete	ctg1	1399766	1400440	226.1	179
EOG092E0IHQ	Complete	ctg3	841318	841968	174.6	172
EOG092E0IHZ	Complete	ctg7	352523	353181	245.6	163
EOG092E0II1	Missing
EOG092E0II5	Complete	ctg1	162719	163294	237.6	151
EOG092E0IJ9	Complete	ctg2	69540	70766	214.8	166
EOG092E0IJQ	Complete	ctg12	206047	207177	254.9	253
EOG092E0IJX	Fragmented	ctg11	402230	410393	241.0	165
EOG092E0IK6	Complete	ctg7	304847	305610	399.1	201
EOG092E0IKU	Complete	ctg5	632127	633071	253.3	206
EOG092E0IL2	Missing
EOG092E0ILB	Complete	ctg4	104592	105209	258.6	156
EOG092E0IM9	Fragmented	ctg6	514961	521180	325.9	250
EOG092E0IME	Complete	ctg7	543577	544415	280.5	162
EOG092E0IMP	Complete	ctg4	726418	727116	339.6	198
EOG092E0IMQ	Fragmented	ctg13	239940	245443	152.7	108
EOG092E0IMW	Missing
EOG092E0IN0	Complete	ctg10	403122	403769	323.3	162
EOG092E0IND	Complete	ctg15	246002	246826	274.5	227
EOG092E0INM	Complete	ctg2	265508	266248	217.0	161
EOG092E0INU	Complete	ctg7	434896	435537	271.6	172
EOG092E0INV	Complete	ctg8	253600	254253	439.9	203
EOG092E0IO6	Complete	ctg5	55780	57138	315.8	209
EOG092E0IOX	Complete	ctg1	814916	815875	306.3	225
EOG092E0IP4	Complete	ctg16	24140	24733	172.4	121
EOG092E0IP5	Missing
EOG092E0IP7	Missing
EOG092E0IPQ	Complete	ctg11	396330	397364	310.7	225
EOG092E0IQ4	Complete	ctg2	936484	939101	363.9	518
EOG092E0IQC	Missing
EOG092E0IQD	Complete	ctg4	426104	427396	282.6	287
EOG092E0IQI	Missing
EOG092E0IQL	Complete	ctg1	1224726	1225298	325.2	179
EOG092E0IRH	Complete	ctg2	850740	851642	232.3	194
EOG092E0IRW	Complete	ctg2	379798	380823	196.8	214
EOG092E0IS0	Complete	ctg6	25678	26522	121.1	161
EOG092E0ITH	Complete	ctg3	846786	848487	377.7	222
EOG092E0ITX	Complete	ctg1	298607	299392	329.5	206
EOG092E0IU1	Complete	ctg1	780791	783520	318.0	240
EOG092E0IU6	Complete	ctg1	1151945	1152514	341.0	167
EOG092E0IUR	Complete	ctg5	160476	161534	489.8	296
EOG092E0IUW	Complete	ctg8	910678	911607	380.5	243
EOG092E0IVR	Complete	ctg1	146626	147507	87.5	109
EOG092E0IWC	Complete	ctg2	846077	851561	264.9	217
EOG092E0IWD	Complete	ctg2	601290	602248	194.9	212
EOG092E0IWX	Complete	ctg1	189338	193192	241.6	215
